Series Title,Year Released,Content Rating,IMDB Rating,R Rating,Genre,No of Seasons,combinaiton
dark tourist,2018,18+,7.5,67,"Documentary,Action & Adventure",1,"dark tourist 2018 18+ 7.5 67 Documentary,Action & Adventure 1"
the baker and the beauty,2020,16+,7.3,67,"Comedy,Drama",1,"the baker and the beauty 2020 16+ 7.3 67 Comedy,Drama 1"
ugly americans,2010,16+,8.0,67,"Animation,Comedy",2,"ugly americans 2010 16+ 8.0 67 Animation,Comedy 2"
bluey,2018,all,9.7,67,"Animation,Family",3,"bluey 2018 all 9.7 67 Animation,Family 3"
mr. sunshine,2018,16+,8.8,67,"Romance,Action & Adventure",1,"mr. sunshine 2018 16+ 8.8 67 Romance,Action & Adventure 1"
transplant,2020,16+,7.6,67,"Drama,2020",1,"transplant 2020 16+ 7.6 67 Drama,2020 1"
political animals,2012,7+,7.7,67,"Drama,2012",1,"political animals 2012 7+ 7.7 67 Drama,2012 1"
90210,2008,16+,6.1,67,"Drama,Comedy",5,"90210 2008 16+ 6.1 67 Drama,Comedy 5"
workin' moms,2017,7+,7.5,67,"Comedy,2017",4,"workin' moms 2017 7+ 7.5 67 Comedy,2017 4"
better late than never,2016,7+,8.5,67,"Action & Adventure,Comedy",2,"better late than never 2016 7+ 8.5 67 Action & Adventure,Comedy 2"
sirens,2014,16+,7.8,67,"Comedy,2014",2 ,"sirens 2014 16+ 7.8 67 Comedy,2014 2 "
the hollow,2018,7+,7.2,67,"Animation,Children",2,"the hollow 2018 7+ 7.2 67 Animation,Children 2"
la to vegas,2018,7+,7.1,67,"Comedy,2018",1,"la to vegas 2018 7+ 7.1 67 Comedy,2018 1"
oliver stone's untold history of the united states,2012,all,8.6,67,"Documentary,History",1,"oliver stone's untold history of the united states 2012 all 8.6 67 Documentary,History 1"
sekirei,2008,18+,7.4,67,"Action & Adventure,Anime",2,"sekirei 2008 18+ 7.4 67 Action & Adventure,Anime 2"
human planet,2011,all,9.0,67,"Documentary,2011",1,"human planet 2011 all 9.0 67 Documentary,2011 1"
clannad,2007,7+,7.9,67,"Animation,Anime",2 ,"clannad 2007 7+ 7.9 67 Animation,Anime 2 "
perception,2012,16+,7.5,67,"Crime,Drama",3,"perception 2012 16+ 7.5 67 Crime,Drama 3"
apple tree yard,2017,18+,7.1,67,"Crime,Drama",1,"apple tree yard 2017 18+ 7.1 67 Crime,Drama 1"
felicity,1998,16+,6.8,67,"Drama,Romance",4 ,"felicity 1998 16+ 6.8 67 Drama,Romance 4 "
what i like about you,2002,7+,6.6,67,"Comedy,Drama",4,"what i like about you 2002 7+ 6.6 67 Comedy,Drama 4"
good luck charlie,2010,all,7.0,67,"Children,Comedy",4,"good luck charlie 2010 all 7.0 67 Children,Comedy 4"
how to make it in america,2010,18+,7.9,67,"Comedy,Drama",2,"how to make it in america 2010 18+ 7.9 67 Comedy,Drama 2"
pinky and the brain,1995,all,7.8,67,"Animation,Children",4 ,"pinky and the brain 1995 all 7.8 67 Animation,Children 4 "
black money love,2014,16+,7.2,67,"Action & Adventure,Crime",2,"black money love 2014 16+ 7.2 67 Action & Adventure,Crime 2"
magnum p.i.,2018,16+,5.7,67,"Drama,Action & Adventure",2,"magnum p.i. 2018 16+ 5.7 67 Drama,Action & Adventure 2"
the unicorn,2019,7+,7.0,67,"Comedy,Drama",1,"the unicorn 2019 7+ 7.0 67 Comedy,Drama 1"
still game,2002,16+,8.9,67,"Comedy,2002",9,"still game 2002 16+ 8.9 67 Comedy,2002 9"
tabula rasa,2017,18+,8.1,67,"Thriller,Drama",1,"tabula rasa 2017 18+ 8.1 67 Thriller,Drama 1"
the other two,2019,18+,7.3,67,"Comedy,2019",1,"the other two 2019 18+ 7.3 67 Comedy,2019 1"
the real housewives of beverly hills,2010,16+,4.9,67,"Reality,Documentary",10,"the real housewives of beverly hills 2010 16+ 4.9 67 Reality,Documentary 10"
criminal: uk,2019,18+,7.4,67,"Drama,Crime",1,"criminal: uk 2019 18+ 7.4 67 Drama,Crime 1"
remington steele,1982,7+,7.2,67,"Drama,Action & Adventure",5,"remington steele 1982 7+ 7.2 67 Drama,Action & Adventure 5"
the chicago code,2011,7+,7.7,67,"Action & Adventure,Crime",1,"the chicago code 2011 7+ 7.7 67 Action & Adventure,Crime 1"
cardcaptor sakura,1998,7+,8.0,66,"Animation,Anime",4,"cardcaptor sakura 1998 7+ 8.0 66 Animation,Anime 4"
sense and sensibility,2008,16+,8.0,66,"Drama,Romance",1,"sense and sensibility 2008 16+ 8.0 66 Drama,Romance 1"
clannad after story,2009,7+,8.6,66,"Animation,Comedy",1,"clannad after story 2009 7+ 8.6 66 Animation,Comedy 1"
my boys,2006,7+,7.3,66,"Comedy,Romance",4,"my boys 2006 7+ 7.3 66 Comedy,Romance 4"
mystery science theater 3000: the return,2017,16+,8.0,66,"Comedy,Science-Fiction",2 ,"mystery science theater 3000: the return 2017 16+ 8.0 66 Comedy,Science-Fiction 2 "
just add magic,2015,7+,8.2,66,"Family,Comedy",4,"just add magic 2015 7+ 8.2 66 Family,Comedy 4"
the brink,2015,18+,7.8,66,"Comedy,2015",1 ,"the brink 2015 18+ 7.8 66 Comedy,2015 1 "
borgia,2011,18+,7.8,66,"Action & Adventure,Drama",3,"borgia 2011 18+ 7.8 66 Action & Adventure,Drama 3"
vicious,2013,16+,8.1,66,"Comedy,LGBTQ",2,"vicious 2013 16+ 8.1 66 Comedy,LGBTQ 2"
grand designs,1999,7+,8.5,66,"Documentary,Home & Garden",17,"grand designs 1999 7+ 8.5 66 Documentary,Home & Garden 17"
world’s toughest race: eco-challenge fiji,2020,16+,7.8,66,"Action & Adventure,Reality",1,"world’s toughest race: eco-challenge fiji 2020 16+ 7.8 66 Action & Adventure,Reality 1"
the chi,2018,18+,7.4,66,"Drama,2018",3,"the chi 2018 18+ 7.4 66 Drama,2018 3"
the twilight zone,1985,7+,7.8,66,"Science-Fiction,Fantasy",5,"the twilight zone 1985 7+ 7.8 66 Science-Fiction,Fantasy 5"
codename: kids next door,2002,7+,7.2,66,"Action & Adventure,Animation",6,"codename: kids next door 2002 7+ 7.2 66 Action & Adventure,Animation 6"
zoey 101,2005,7+,6.1,66,"Comedy,Drama",4,"zoey 101 2005 7+ 6.1 66 Comedy,Drama 4"
crazyhead,2016,16+,7.3,66,"Comedy,Horror",1,"crazyhead 2016 16+ 7.3 66 Comedy,Horror 1"
reprisal,2019,18+,7.5,66,"Crime,Drama",1,"reprisal 2019 18+ 7.5 66 Crime,Drama 1"
the innocent man,2018,18+,7.4,66,"Crime,Documentary",1,"the innocent man 2018 18+ 7.4 66 Crime,Documentary 1"
undercover,2019,18+,7.9,66,"Drama,Crime",1,"undercover 2019 18+ 7.9 66 Drama,Crime 1"
secret diary of a call girl,2007,18+,7.4,66,"Drama,Comedy",4,"secret diary of a call girl 2007 18+ 7.4 66 Drama,Comedy 4"
the larry sanders show,1992,18+,8.4,66,"Comedy,1992",6,"the larry sanders show 1992 18+ 8.4 66 Comedy,1992 6"
conan,2010,16+,8.1,66,"Comedy,2010",15 ,"conan 2010 16+ 8.1 66 Comedy,2010 15 "
4 blocks,2017,16+,8.2,66,"Crime,Drama",2,"4 blocks 2017 16+ 8.2 66 Crime,Drama 2"
the facts of life,1979,7+,6.7,66,"Comedy,Family",9,"the facts of life 1979 7+ 6.7 66 Comedy,Family 9"
father brown,2013,7+,7.7,66,"Drama,Crime",8,"father brown 2013 7+ 7.7 66 Drama,Crime 8"
summer heights high,2007,16+,8.4,66,"Comedy,Drama",1,"summer heights high 2007 16+ 8.4 66 Comedy,Drama 1"
yowamushi pedal,2013,16+,7.7,66,"Animation,Anime",3,"yowamushi pedal 2013 16+ 7.7 66 Animation,Anime 3"
berlin station,2016,18+,7.6,66,"Action & Adventure,Thriller",3,"berlin station 2016 18+ 7.6 66 Action & Adventure,Thriller 3"
nypd blue,1993,16+,7.5,66,"Crime,Drama",12,"nypd blue 1993 16+ 7.5 66 Crime,Drama 12"
the legend of the blue sea,2016,16+,8.1,66,"Comedy,Fantasy",1,"the legend of the blue sea 2016 16+ 8.1 66 Comedy,Fantasy 1"
american housewife,2016,7+,7.3,66,"Drama,Comedy",4,"american housewife 2016 7+ 7.3 66 Drama,Comedy 4"
good witch,2015,all,7.3,66,"Drama,Romance",6,"good witch 2015 all 7.3 66 Drama,Romance 6"
death parade,2015,18+,7.9,66,"Action & Adventure,Anime",1 ,"death parade 2015 18+ 7.9 66 Action & Adventure,Anime 1 "
man in an orange shirt,2017,16+,8.0,66,"Drama,LGBTQ",1,"man in an orange shirt 2017 16+ 8.0 66 Drama,LGBTQ 1"
smilf,2017,18+,6.7,66,"Comedy,Drama",2,"smilf 2017 18+ 6.7 66 Comedy,Drama 2"
shaun the sheep,2007,all,8.2,66,"Animation,Children",5,"shaun the sheep 2007 all 8.2 66 Animation,Children 5"
about a boy,2014,7+,7.4,66,"Comedy,Drama",2,"about a boy 2014 7+ 7.4 66 Comedy,Drama 2"
cleverman,2016,16+,6.4,66,"Drama,Fantasy",2,"cleverman 2016 16+ 6.4 66 Drama,Fantasy 2"
the new adventures of old christine,2006,7+,7.1,66,"Comedy,2006",5,"the new adventures of old christine 2006 7+ 7.1 66 Comedy,2006 5"
lovesick,2014,18+,8.1,66,"Comedy,2014",3 ,"lovesick 2014 18+ 8.1 66 Comedy,2014 3 "
white lines,2020,18+,6.6,66,"Drama,Crime",1,"white lines 2020 18+ 6.6 66 Drama,Crime 1"
crashing,2016,16+,7.7,66,"Comedy,2016",1,"crashing 2016 16+ 7.7 66 Comedy,2016 1"
klondike,2014,16+,7.4,66,"Action & Adventure,Drama",1,"klondike 2014 16+ 7.4 66 Action & Adventure,Drama 1"
metalocalypse,2006,18+,8.2,66,"Animation,Comedy",5 ,"metalocalypse 2006 18+ 8.2 66 Animation,Comedy 5 "
outsourced,2010,16+,7.5,66,"Comedy,Family",1,"outsourced 2010 16+ 7.5 66 Comedy,Family 1"
bard of blood,2019,16+,7.0,66,"Drama,Thriller",1,"bard of blood 2019 16+ 7.0 66 Drama,Thriller 1"
the honourable woman,2014,18+,8.1,66,"Drama,Thriller",1,"the honourable woman 2014 18+ 8.1 66 Drama,Thriller 1"
angel beats!,2010,16+,7.7,66,"Action & Adventure,Anime",1 ,"angel beats! 2010 16+ 7.7 66 Action & Adventure,Anime 1 "
gangland undercover,2015,16+,8.2,66,"Drama,Biography",2,"gangland undercover 2015 16+ 8.2 66 Drama,Biography 2"
the world according to jeff goldblum,2019,7+,7.8,66,"Documentary,Comedy",1,"the world according to jeff goldblum 2019 7+ 7.8 66 Documentary,Comedy 1"
g.i. joe,1983,7+,7.7,66,"Animation,Children",4,"g.i. joe 1983 7+ 7.7 66 Animation,Children 4"
is it wrong to try to pick up girls in a dungeon?,2015,16+,7.4,66,"Animation,Anime",2,"is it wrong to try to pick up girls in a dungeon? 2015 16+ 7.4 66 Animation,Anime 2"
baccano!,2007,18+,8.3,66,"Action & Adventure,Anime",1,"baccano! 2007 18+ 8.3 66 Action & Adventure,Anime 1"
1000 ways to die,2009,16+,6.9,66,"Documentary,Reality",6 ,"1000 ways to die 2009 16+ 6.9 66 Documentary,Reality 6 "
baptiste,2019,16+,7.2,66,"Crime,Drama",1,"baptiste 2019 16+ 7.2 66 Crime,Drama 1"
beyond,2017,16+,7.0,66,"Drama,Science-Fiction",2,"beyond 2017 16+ 7.0 66 Drama,Science-Fiction 2"
gate,2015,16+,7.5,66,"Fantasy,Anime",2,"gate 2015 16+ 7.5 66 Fantasy,Anime 2"
deutschland 86,2018,16+,7.6,66,"Action & Adventure,Drama",1,"deutschland 86 2018 16+ 7.6 66 Action & Adventure,Drama 1"
gargoyles,1994,7+,8.1,66,"Action & Adventure,Animation",3,"gargoyles 1994 7+ 8.1 66 Action & Adventure,Animation 3"
megas xlr,2004,7+,8.3,66,"Action & Adventure,Animation",2,"megas xlr 2004 7+ 8.3 66 Action & Adventure,Animation 2"
inside edge,2017,18+,8.0,66,"Drama,Sport",2,"inside edge 2017 18+ 8.0 66 Drama,Sport 2"
60 days in,2016,16+,7.7,66,"Comedy,Documentary",6,"60 days in 2016 16+ 7.7 66 Comedy,Documentary 6"
alexa & katie,2018,7+,7.4,66,"Comedy,Drama",4,"alexa & katie 2018 7+ 7.4 66 Comedy,Drama 4"
wolf creek,2016,18+,7.2,66,"Drama,Horror",2,"wolf creek 2016 18+ 7.2 66 Drama,Horror 2"
ncis: new orleans,2014,16+,6.8,66,"Action & Adventure,Mystery",6 ,"ncis: new orleans 2014 16+ 6.8 66 Action & Adventure,Mystery 6 "
patriot act with hasan minhaj,2018,18+,8.2,66,"Comedy,2018",6,"patriot act with hasan minhaj 2018 18+ 8.2 66 Comedy,2018 6"
treadstone,2019,18+,7.0,66,"Action & Adventure,Crime",1,"treadstone 2019 18+ 7.0 66 Action & Adventure,Crime 1"
recess,1997,7+,7.8,66,"Animation,Children",6,"recess 1997 7+ 7.8 66 Animation,Children 6"
van helsing,2016,16+,6.2,66,"Drama,Fantasy",4 ,"van helsing 2016 16+ 6.2 66 Drama,Fantasy 4 "
barney miller,1975,7+,8.1,66,"Comedy,Drama",8,"barney miller 1975 7+ 8.1 66 Comedy,Drama 8"
monogatari,2009,16+,8.0,66,"Animation,Anime",6 ,"monogatari 2009 16+ 8.0 66 Animation,Anime 6 "
jeopardy!,1964,all,8.2,66,"Game Show,1964",75 ,"jeopardy! 1964 all 8.2 66 Game Show,1964 75 "
spawn,1997,18+,8.1,66,"Animation,Action & Adventure",3,"spawn 1997 18+ 8.1 66 Animation,Action & Adventure 3"
the roosevelts: an intimate history,2014,16+,8.8,66,"Documentary,Biography",1,"the roosevelts: an intimate history 2014 16+ 8.8 66 Documentary,Biography 1"
the first,2018,18+,6.7,66,"Drama,Science-Fiction",1,"the first 2018 18+ 6.7 66 Drama,Science-Fiction 1"
yes minister,1980,7+,8.6,66,"Comedy,1980",3,"yes minister 1980 7+ 8.6 66 Comedy,1980 3"
adam ruins everything,2015,16+,8.0,66,"Comedy,Animation",5,"adam ruins everything 2015 16+ 8.0 66 Comedy,Animation 5"
childhood's end,2015,16+,6.9,66,"Science-Fiction,Drama",1,"childhood's end 2015 16+ 6.9 66 Science-Fiction,Drama 1"
carole & tuesday,2019,7+,7.9,66,"Animation,Anime",1,"carole & tuesday 2019 7+ 7.9 66 Animation,Anime 1"
the living and the dead,2016,16+,7.5,66,"Drama,Horror",1,"the living and the dead 2016 16+ 7.5 66 Drama,Horror 1"
night gallery,1970,7+,8.0,66,"Drama,Fantasy",3 ,"night gallery 1970 7+ 8.0 66 Drama,Fantasy 3 "
saving hope,2012,16+,7.5,66,"Drama,Fantasy",5,"saving hope 2012 16+ 7.5 66 Drama,Fantasy 5"
ss-gb,2017,18+,6.6,66,"Action & Adventure,Drama",1,"ss-gb 2017 18+ 6.6 66 Action & Adventure,Drama 1"
the first 48,2004,18+,8.2,66,"Crime,Reality",20 ,"the first 48 2004 18+ 8.2 66 Crime,Reality 20 "
alpha house,2013,16+,7.5,66,"Comedy,Drama",2,"alpha house 2013 16+ 7.5 66 Comedy,Drama 2"
the dresden files,2007,7+,7.7,66,"Action & Adventure,Crime",1,"the dresden files 2007 7+ 7.7 66 Action & Adventure,Crime 1"
8 simple rules... for dating my teenage daughter,2002,7+,7.0,66,"Comedy,Drama",3,"8 simple rules... for dating my teenage daughter 2002 7+ 7.0 66 Comedy,Drama 3"
the penguins of madagascar,2009,7+,7.6,66,"Animation,Children",3,"the penguins of madagascar 2009 7+ 7.6 66 Animation,Children 3"
love 101,2020,18+,7.6,66,"Comedy,Romance",1,"love 101 2020 18+ 7.6 66 Comedy,Romance 1"
andromeda,2000,7+,6.6,66,"Action & Adventure,Drama",5,"andromeda 2000 7+ 6.6 66 Action & Adventure,Drama 5"
maron,2013,18+,7.7,66,"Comedy,2013",4,"maron 2013 18+ 7.7 66 Comedy,2013 4"
the future diary,2011,18+,7.6,66,"Action & Adventure,Anime",1,"the future diary 2011 18+ 7.6 66 Action & Adventure,Anime 1"
anger management,2012,16+,6.6,66,"Comedy,Romance",2 ,"anger management 2012 16+ 6.6 66 Comedy,Romance 2 "
ju-on: origins,2020,18+,6.2,66,"Horror,Mystery",1,"ju-on: origins 2020 18+ 6.2 66 Horror,Mystery 1"
aaahh!!! real monsters,1994,7+,7.2,66,"Animation,Children",4,"aaahh!!! real monsters 1994 7+ 7.2 66 Animation,Children 4"
the returned,2015,18+,7.1,66,"Horror,Mystery",2,"the returned 2015 18+ 7.1 66 Horror,Mystery 2"
land of honor,2014,16+,7.8,66,"Drama,2014",2,"land of honor 2014 16+ 7.8 66 Drama,2014 2"
outsiders,2016,18+,7.5,66,"Drama,Crime",2,"outsiders 2016 18+ 7.5 66 Drama,Crime 2"
lucha underground,2014,16+,8.9,66,"Action & Adventure,Sport",4,"lucha underground 2014 16+ 8.9 66 Action & Adventure,Sport 4"
the kids are alright,2018,7+,7.8,66,"Comedy,2018",1 ,"the kids are alright 2018 7+ 7.8 66 Comedy,2018 1 "
power rangers,1993,7+,6.5,66,"Action & Adventure,Children",27 ,"power rangers 1993 7+ 6.5 66 Action & Adventure,Children 27 "
this is england '86,2010,18+,8.3,66,"Crime,Drama",3,"this is england '86 2010 18+ 8.3 66 Crime,Drama 3"
johnny bravo,1997,all,7.2,66,"Animation,Children",4,"johnny bravo 1997 all 7.2 66 Animation,Children 4"
murder in the first,2014,18+,7.2,66,"Crime,Drama",3,"murder in the first 2014 18+ 7.2 66 Crime,Drama 3"
without a trace,2002,7+,6.9,66,"Action & Adventure,Crime",7 ,"without a trace 2002 7+ 6.9 66 Action & Adventure,Crime 7 "
scott & bailey,2011,7+,7.9,66,"Crime,Drama",5,"scott & bailey 2011 7+ 7.9 66 Crime,Drama 5"
difficult people,2015,18+,7.0,66,"Comedy,2015",3,"difficult people 2015 18+ 7.0 66 Comedy,2015 3"
below deck mediterranean,2016,16+,7.3,66,"Reality,2016",5,"below deck mediterranean 2016 16+ 7.3 66 Reality,2016 5"
wormwood,2017,16+,7.0,66,"Documentary,Crime",1,"wormwood 2017 16+ 7.0 66 Documentary,Crime 1"
requiem,2018,18+,6.5,66,"Drama,Cult",1,"requiem 2018 18+ 6.5 66 Drama,Cult 1"
my wife and kids,2001,7+,6.8,66,"Comedy,Family",5,"my wife and kids 2001 7+ 6.8 66 Comedy,Family 5"
the suite life of zack & cody,2005,all,6.5,66,"Children,Comedy",3,"the suite life of zack & cody 2005 all 6.5 66 Children,Comedy 3"
the bugs bunny show,1960,all,8.6,66,"Animation,Comedy",3,"the bugs bunny show 1960 all 8.6 66 Animation,Comedy 3"
romanzo criminale,2008,16+,8.5,66,"Action & Adventure,Drama",2,"romanzo criminale 2008 16+ 8.5 66 Action & Adventure,Drama 2"
doctor thorne,2016,16+,7.2,66,"Drama,2016",1,"doctor thorne 2016 16+ 7.2 66 Drama,2016 1"
cracker,1993,18+,8.4,66,"Crime,Drama",4,"cracker 1993 18+ 8.4 66 Crime,Drama 4"
girl meets world,2014,all,7.2,66,"Children,Comedy",3,"girl meets world 2014 all 7.2 66 Children,Comedy 3"
incorporated,2016,16+,7.3,66,"Science-Fiction,Thriller",1,"incorporated 2016 16+ 7.3 66 Science-Fiction,Thriller 1"
bless this mess,2019,7+,6.8,66,"Comedy,2019",2,"bless this mess 2019 7+ 6.8 66 Comedy,2019 2"
rillington place,2016,18+,7.1,66,"Crime,Drama",1,"rillington place 2016 18+ 7.1 66 Crime,Drama 1"
intervention,2005,16+,7.9,66,"Documentary,Reality",21,"intervention 2005 16+ 7.9 66 Documentary,Reality 21"
masterchef,2010,16+,7.3,66,"Reality,Food",11,"masterchef 2010 16+ 7.3 66 Reality,Food 11"
unsolved mysteries,1987,7+,8.3,66,"Documentary,Crime",15 ,"unsolved mysteries 1987 7+ 8.3 66 Documentary,Crime 15 "
mortal kombat: legacy,2011,18+,7.5,66,"Action & Adventure,Fantasy",2,"mortal kombat: legacy 2011 18+ 7.5 66 Action & Adventure,Fantasy 2"
the pink panther show,1964,all,7.6,66,"Animation,Comedy",5,"the pink panther show 1964 all 7.6 66 Animation,Comedy 5"
atlantis,2013,7+,6.6,66,"Action & Adventure,Drama",2,"atlantis 2013 7+ 6.6 66 Action & Adventure,Drama 2"
terror in resonance,2014,16+,7.9,66,"Animation,Anime",1 ,"terror in resonance 2014 16+ 7.9 66 Animation,Anime 1 "
another period,2015,16+,7.2,66,"Comedy,History",3,"another period 2015 16+ 7.2 66 Comedy,History 3"
the incredible hulk,1978,7+,7.0,66,"Action & Adventure,Fantasy",5,"the incredible hulk 1978 7+ 7.0 66 Action & Adventure,Fantasy 5"
fresh meat,2011,18+,7.9,66,"Comedy,Drama",4 ,"fresh meat 2011 18+ 7.9 66 Comedy,Drama 4 "
copper,2012,18+,7.5,66,"Action & Adventure,Drama",2,"copper 2012 18+ 7.5 66 Action & Adventure,Drama 2"
the waltons,1972,all,7.6,66,"Drama,Family",9 ,"the waltons 1972 all 7.6 66 Drama,Family 9 "
alcatraz,2012,16+,7.0,66,"Action & Adventure,Crime",1,"alcatraz 2012 16+ 7.0 66 Action & Adventure,Crime 1"
death comes to pemberley,2013,7+,7.1,66,"Drama,Mystery",1,"death comes to pemberley 2013 7+ 7.1 66 Drama,Mystery 1"
back to life,2019,16+,7.5,66,"Comedy,Drama",1 ,"back to life 2019 16+ 7.5 66 Comedy,Drama 1 "
tyler perry's the haves and the have nots,2013,16+,6.0,66,"Crime,Drama",7,"tyler perry's the haves and the have nots 2013 16+ 6.0 66 Crime,Drama 7"
eyewitness,2016,16+,7.7,66,"Crime,Mystery",1,"eyewitness 2016 16+ 7.7 66 Crime,Mystery 1"
george lopez,2002,7+,6.7,66,"Comedy,Drama",6,"george lopez 2002 7+ 6.7 66 Comedy,Drama 6"
a place to call home,2013,16+,8.3,66,"Drama,2013",6,"a place to call home 2013 16+ 8.3 66 Drama,2013 6"
the real o'neals,2016,7+,7.1,66,"Comedy,LGBTQ",2,"the real o'neals 2016 7+ 7.1 66 Comedy,LGBTQ 2"
the river,2012,16+,6.8,66,"Action & Adventure,Drama",1,"the river 2012 16+ 6.8 66 Action & Adventure,Drama 1"
humsafar,2011,all,9.0,66,"Drama,Romance",1,"humsafar 2011 all 9.0 66 Drama,Romance 1"
the curse of oak island,2014,7+,7.1,66,"Reality,Documentary",7 ,"the curse of oak island 2014 7+ 7.1 66 Reality,Documentary 7 "
jag,1995,7+,6.6,66,"Drama,Action & Adventure",10,"jag 1995 7+ 6.6 66 Drama,Action & Adventure 10"
amphibia,2019,7+,7.8,66,"Animation,Action & Adventure",2,"amphibia 2019 7+ 7.8 66 Animation,Action & Adventure 2"
la femme nikita,1997,16+,7.5,66,"Action & Adventure,Drama",5,"la femme nikita 1997 16+ 7.5 66 Action & Adventure,Drama 5"
the ultimate fighter,2005,16+,7.8,66,"Reality,Sport",28 ,"the ultimate fighter 2005 16+ 7.8 66 Reality,Sport 28 "
taxi,1978,7+,7.6,66,"Comedy,1978",5,"taxi 1978 7+ 7.6 66 Comedy,1978 5"
clique,2017,7+,7.0,66,"Drama,Thriller",2,"clique 2017 7+ 7.0 66 Drama,Thriller 2"
time after time,2017,16+,6.7,66,"Drama,Science-Fiction",1,"time after time 2017 16+ 6.7 66 Drama,Science-Fiction 1"
parker lewis can't lose,1990,all,7.9,66,"Comedy,Fantasy",3,"parker lewis can't lose 1990 all 7.9 66 Comedy,Fantasy 3"
the messengers,2015,16+,6.5,66,"Drama,Mystery",1,"the messengers 2015 16+ 6.5 66 Drama,Mystery 1"
world on fire,2019,16+,7.2,66,"Drama,2019",1,"world on fire 2019 16+ 7.2 66 Drama,2019 1"
laakhon mein ek,2017,16+,8.3,66,"Drama,2017",2 ,"laakhon mein ek 2017 16+ 8.3 66 Drama,2017 2 "
log horizon,2013,16+,7.7,66,"Action & Adventure,Anime",2,"log horizon 2013 16+ 7.7 66 Action & Adventure,Anime 2"
velvet,2014,16+,8.1,66,"Drama,Action & Adventure",4,"velvet 2014 16+ 8.1 66 Drama,Action & Adventure 4"
schooled,2019,7+,6.9,66,"Comedy,2019",2,"schooled 2019 7+ 6.9 66 Comedy,2019 2"
buck rogers in the 25th century,1979,7+,6.9,66,"Action & Adventure,Science-Fiction",2,"buck rogers in the 25th century 1979 7+ 6.9 66 Action & Adventure,Science-Fiction 2"
darkwing duck,1991,7+,7.6,66,"Animation,Children",3,"darkwing duck 1991 7+ 7.6 66 Animation,Children 3"
vice,2013,18+,8.9,66,"Documentary,Drama",7,"vice 2013 18+ 8.9 66 Documentary,Drama 7"
shadows,2014,18+,8.8,66,"Crime,Drama",3,"shadows 2014 18+ 8.8 66 Crime,Drama 3"
brideshead revisited,1981,all,8.5,66,"Drama,Romance",1,"brideshead revisited 1981 all 8.5 66 Drama,Romance 1"
dakaichi -i'm being harassed by the sexiest man of the year-,2018,16+,6.7,66,"Animation,Anime",3 ,"dakaichi -i'm being harassed by the sexiest man of the year- 2018 16+ 6.7 66 Animation,Anime 3 "
according to jim,2001,7+,6.4,66,"Comedy,Romance",8,"according to jim 2001 7+ 6.4 66 Comedy,Romance 8"
jericho,2006,16+,7.2,66,"Action & Adventure,Drama",2,"jericho 2006 16+ 7.2 66 Action & Adventure,Drama 2"
from dusk till dawn: the series,2014,18+,6.9,66,"Drama,Horror",3,"from dusk till dawn: the series 2014 18+ 6.9 66 Drama,Horror 3"
la reina del sur,2011,18+,8.1,66,"Action & Adventure,Crime",2 ,"la reina del sur 2011 18+ 8.1 66 Action & Adventure,Crime 2 "
war of the worlds,2019,16+,6.2,66,"Drama,Mystery",1,"war of the worlds 2019 16+ 6.2 66 Drama,Mystery 1"
kings,2009,16+,8.2,66,"Drama,Science-Fiction",1,"kings 2009 16+ 8.2 66 Drama,Science-Fiction 1"
the disastrous life of saiki k.,2016,16+,8.3,66,"Animation,Comedy",3 ,"the disastrous life of saiki k. 2016 16+ 8.3 66 Animation,Comedy 3 "
